,Id,Target,abastaguadentro,abastaguano,area1,area2,cielorazo,computer,dis-max,dis-min,dis-range_,dis-sum,elimbasu1,elimbasu2,elimbasu3,elimbasu4,energcocinar1,energcocinar2,energcocinar3,energcocinar4,epared1,epared2,epared3,estadocivil1-max,estadocivil2-max,estadocivil2-range_,estadocivil3-max,estadocivil3-min,estadocivil3-range_,estadocivil4-max,estadocivil4-min,estadocivil4-range_,estadocivil5-max,estadocivil5-range_,estadocivil5-sum,estadocivil6-max,estadocivil6-min,estadocivil6-range_,estadocivil7-max,estadocivil7-range_,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hacapo,hacdor,hogar_mayor,idhogar,instlevel1-max,instlevel1-min,instlevel2-max,instlevel2-min,instlevel2-range_,instlevel3-max,instlevel3-min,instlevel3-range_,instlevel4-max,instlevel4-min,instlevel4-range_,instlevel5-max,instlevel5-sum,instlevel7-max,instlevel7-sum,instlevel8-max,instlevel8-min,instlevel8-range_,instlevel9-max,instlevel9-range_,lugar1,lugar3,lugar4,lugar5,male-min,mobilephone-min,noelec,paredblolad,pareddes,paredfibras,paredmad,paredpreb,paredzinc,paredzocalo,parentesco2-max,parentesco3-max,parentesco4-max,parentesco6-max,pisocemento,pisomadera,pisomoscer,pisonatur,pisonotiene,refrig,sanitario2,sanitario3,sanitario5,techocane,television,tipovivi2,tipovivi4,tipovivi5,v14a,v18q-min,v2a1-missing,age-max,age-min,age-range_,age-std,age-sum,bedrooms,dependency,edjefa,edjefe,escolari-max,escolari-min,escolari-range_,escolari-std,escolari-sum,estadocivil1-sum,estadocivil7-sum,hhsize-diff,hogar_adul,hogar_nin,instlevel1-sum,instlevel2-sum,instlevel3-sum,instlevel4-sum,instlevel8-sum,meaneduc,overcrowding,parentesco11-sum,parentesco3-sum,parentesco4-sum,parentesco6-sum,phones-per-capita,qmobilephone,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,rent-per-capita,rez_esc-max,rooms,rooms-per-capita,tablets-per-capita,tamviv,v18q-sum,v18q1,v2a1
1360,ID_a2f03bcdf,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,79b660f02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,30,0,30,16.289055630494154,56,2,0.5,0,16,16,0,16,8.962886439832502,31,1,0,0,2,1,1,0,0,0,2,15.5,1.5,0,1,0,0,0.6666666666666666,2,1,1,2,0,1,1,1,2,3,142635.0,0.0,6,2.0,0.3333333333333333,3,3,1.0,427905.0
1361,ID_3287c24cb,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1b6aa0b8a,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,73,42,31,16.09347693943108,180,3,2.0,0,9,9,0,9,4.725815626252608,11,0,1,0,3,0,1,1,0,1,0,3.6666667,1.0,0,0,0,0,1.0,3,0,2,2,0,1,1,0,3,3,152144.0,0.0,6,2.0,0.0,3,0,0.0,456432.0
1362,ID_4f2ec2b64,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,661914c66,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,False,37,1,36,15.565988564816566,103,4,1.5,0,15,15,0,15,5.941380311005179,43,1,2,0,2,3,1,0,1,1,2,14.0,1.25,0,1,2,0,1.0,5,1,3,4,0,1,1,1,4,5,0.0,0.0,5,1.0,0.6,5,5,3.0,0.0
1363,ID_3e3e9489e,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,68a04ff0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,63,27,36,18.90326250501043,125,4,0.0,15,0,15,14,1,0.5773502691896258,44,0,2,0,3,0,0,0,0,0,3,14.666667000000002,0.75,0,2,0,0,1.0,3,0,2,2,0,1,1,0,3,3,0.0,0.0,8,2.6666666666666665,0.6666666666666666,3,3,2.0,0.0
1364,ID_9da2cea13,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,fab04b399,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,False,64,28,36,19.672315572906,186,3,0.0,0,9,15,6,9,4.031128874149275,43,0,2,0,4,0,0,0,1,1,2,10.75,1.3333334,0,2,0,0,1.0,4,0,2,2,0,2,2,0,4,4,0.0,0.0,6,1.5,0.0,4,0,0.0,0.0
1365,ID_41ab0f18e,2,1,0,1,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,35d8a2a42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,83,63,20,14.142135623730953,146,2,1.0,0,3,4,3,1,0.7071067811865476,7,0,0,0,2,0,0,2,0,0,0,3.5,1.0,0,0,0,0,0.5,1,0,1,1,0,1,1,0,2,2,0.0,0.0,4,2.0,0.0,2,0,0.0,0.0
1366,ID_ddd7c3c5b,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,62b214582,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,66,15,51,20.486580973896054,186,3,0.66666669,0,16,17,8,9,3.7682887362833535,69,0,2,0,4,1,0,0,0,1,4,15.25,1.6666666,0,3,0,0,0.6,3,0,3,3,0,2,2,0,5,5,0.0,0.0,8,1.6,0.0,5,0,0.0,0.0
1367,ID_4e4151d41,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,324c4425c,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,False,48,8,40,22.81081614790083,103,3,0.5,0,17,17,2,15,8.144527815247077,34,1,0,0,2,1,0,1,0,0,2,16.0,1.0,0,1,0,0,0.6666666666666666,2,1,1,2,0,1,1,1,2,3,0.0,0.0,7,2.333333333333333,0.6666666666666666,3,3,2.0,0.0
1368,ID_167bf03f8,4,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6bb337404,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,54,30,24,16.97056274847714,84,3,0.0,5,0,12,5,7,4.949747468305833,17,0,2,0,2,0,0,1,0,0,1,8.5,0.66666669,0,1,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,5,2.5,0.0,2,0,0.0,0.0
1369,ID_e6752cafc,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,bce420d6a,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,65,35,30,17.039170558842745,164,2,0.5,10,0,16,10,6,3.4641016151377544,36,0,1,0,3,0,0,0,0,2,1,12.0,1.5,0,1,0,0,0.6666666666666666,2,0,2,2,0,1,1,0,3,3,0.0,0.0,4,1.3333333333333333,0.3333333333333333,3,3,1.0,0.0
1370,ID_24481f0f4,4,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,edd58bc11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,39,16,23,12.096831541082704,89,2,0.5,0,7,16,7,9,4.932882862316248,31,0,1,0,2,1,0,0,0,2,1,11.5,1.5,0,1,0,0,1.0,3,0,2,2,0,1,1,0,3,3,0.0,1.0,4,1.3333333333333333,0.0,3,0,0.0,0.0
1371,ID_4463ba739,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48d6524cc,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,32,2,30,15.945218719101975,69,2,1.0,0,8,10,0,10,5.259911279353167,18,2,0,0,2,2,2,0,0,2,0,9.0,2.0,0,2,0,0,0.5,2,1,1,2,1,1,2,2,2,4,19509.75,0.0,3,0.75,0.0,4,0,0.0,78039.0
1372,ID_e9b821d5a,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,05eff3d5c,1,0,0,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,False,49,3,46,16.654328766620008,133,3,0.5,6,0,11,0,11,5.019960159204453,36,2,1,0,4,2,2,0,1,1,0,9.0,2.0,0,2,0,2,0.6666666666666666,4,0,1,1,2,3,5,2,4,6,7500.0,0.0,5,0.8333333333333334,0.0,6,0,0.0,45000.0
1373,ID_c8e8cfea6,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,612d29751,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,31,8,23,13.0,69,2,0.5,0,9,14,2,12,6.0277137733417065,25,1,0,0,2,1,0,1,0,1,1,11.5,1.5,0,1,0,0,0.6666666666666666,2,1,1,2,0,1,1,1,2,3,24184.66666666667,0.0,4,1.3333333333333333,0.3333333333333333,3,3,1.0,72554.0
1374,ID_5ea92221e,4,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3,3677a8765,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,97,33,64,26.639569566092213,274,3,3.0,6,0,6,1,5,2.3804761428476167,18,0,3,0,4,0,0,2,2,0,0,4.5,1.3333334,1,0,0,0,0.75,3,0,2,2,0,2,2,0,4,4,0.0,0.0,6,1.5,0.0,4,0,0.0,0.0
1375,ID_3d5e6fa38,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12c55789d,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,False,51,8,43,24.006943440041123,107,3,0.5,0,6,11,2,9,4.509249752822893,19,1,0,0,2,1,0,1,1,0,0,8.5,1.0,0,1,0,0,0.6666666666666666,2,0,1,1,1,1,2,1,2,3,0.0,0.0,6,2.0,0.3333333333333333,3,3,1.0,0.0
1376,ID_19991e931,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0d36eec76,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,53,24,29,20.506096654409877,77,3,0.0,0,11,14,11,3,2.1213203435596424,25,0,0,0,2,0,0,0,0,0,1,12.5,0.66666669,0,1,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,4,2.0,0.0,2,0,0.0,0.0
1377,ID_9321b0df7,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,16b7564d6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,50,16,34,19.078784028338912,114,2,0.5,0,15,15,10,5,2.6457513110645907,36,0,1,0,2,1,0,0,0,1,1,13.0,1.5,0,1,0,0,1.0,3,0,2,2,0,1,1,0,3,3,83333.33333333331,0.0,4,1.3333333333333333,0.3333333333333333,3,3,1.0,250000.0
1378,ID_705a74481,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,739e626cd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,False,32,1,31,16.643316977093242,60,2,0.5,15,0,15,0,15,7.937253933193773,27,1,0,0,2,1,1,0,0,0,2,13.5,1.5,0,1,0,0,0.6666666666666666,2,0,1,1,1,1,2,1,2,3,83333.33333333331,0.0,4,1.3333333333333333,0.3333333333333333,3,3,1.0,250000.0
1379,ID_73bc0b8b1,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,4563ee349,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,45,11,34,16.69331203406522,120,3,0.33333334,0,6,11,5,6,2.7080128015453195,28,0,2,0,3,1,0,1,2,0,0,7.666666499999999,1.3333334,0,2,0,0,1.0,4,1,2,3,0,1,1,1,3,4,33750.0,0.0,6,1.5,0.0,4,0,0.0,135000.0
1380,ID_0a6425823,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1f3813259,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,False,42,8,34,17.95364401266031,85,2,0.5,0,8,8,2,6,3.055050463303893,16,1,0,0,2,1,0,1,1,1,0,7.0,1.5,0,1,0,0,0.6666666666666666,2,1,1,2,0,1,1,1,2,3,0.0,0.0,4,1.3333333333333333,0.3333333333333333,3,3,1.0,0.0
1381,ID_2a3731cbf,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,d684e9074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,74,32,42,21.77919496522618,169,2,0.5,0,15,15,13,2,1.0,42,0,1,0,3,0,0,0,0,0,3,14.0,1.5,0,1,0,0,0.6666666666666666,2,0,2,2,0,1,1,0,3,3,0.0,0.0,6,2.0,0.0,3,0,0.0,0.0
1382,ID_cd5e658a7,4,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,d3841ac02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,83,83,0,0.0,83,3,8.0,14,0,14,14,0,0.0,14,0,0,1,1,0,0,0,0,0,1,14.0,0.66666669,0,0,0,0,0.0,0,0,0,0,0,2,2,0,2,2,0.0,0.0,5,2.5,0.0,2,0,0.0,0.0
1383,ID_95d9b80f8,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,a0de0301a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,False,42,6,36,18.69937610367433,90,3,1.0,0,17,17,0,17,9.535023160258538,33,2,0,0,2,2,2,0,0,0,1,16.5,1.3333334,0,2,0,0,0.5,2,2,1,3,0,1,1,2,2,4,114108.0,0.0,6,1.5,0.0,4,0,0.0,456432.0
1384,ID_6300f8938,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3fe2124d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,54,54,0,0.0,54,2,0.0,0,15,15,15,0,0.0,15,0,0,0,1,0,0,0,0,0,1,15.0,0.5,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0.0,0.0,7,7.0,0.0,1,0,0.0,0.0
1385,ID_f5e8a56b0,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,83e3a035a,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,59,31,28,15.885003409925144,148,3,0.0,0,11,17,11,6,3.4641016151377544,45,0,1,0,3,0,0,0,0,0,0,15.0,1.0,0,1,0,0,1.0,3,0,1,1,0,2,2,0,3,3,0.0,0.0,7,2.333333333333333,0.0,3,0,0.0,0.0
1386,ID_b8f141aa1,4,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,229c7d468,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,False,46,29,17,12.020815280171306,75,2,0.0,8,0,11,8,3,2.1213203435596424,19,0,1,0,2,0,0,0,0,1,0,9.5,1.0,0,1,0,0,1.0,2,0,0,0,0,2,2,0,2,2,79875.5,0.0,4,2.0,0.0,2,0,0.0,159751.0
1387,ID_d45817f89,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,493f97dcb,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,42,2,40,14.090903854209332,163,3,1.0,6,0,8,0,8,3.1622776601683795,36,2,2,0,4,4,2,2,1,3,0,7.75,2.6666667,0,4,0,1,0.375,3,2,4,6,0,2,2,2,6,8,15000.0,3.0,4,0.5,0.0,8,0,0.0,120000.0
1388,ID_15c481789,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,563cc81b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,False,57,51,6,4.242640687119285,108,6,0.0,14,0,19,14,5,3.5355339059327378,33,0,0,3,2,0,0,0,0,0,1,16.5,0.83333331,0,0,0,0,0.4,2,0,2,2,0,3,3,0,5,5,470695.4,0.0,9,1.8,0.0,5,0,0.0,2353477.0
1389,ID_56ecb3520,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,f93a95899,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,False,32,2,30,16.072751268321593,61,2,0.5,0,6,6,0,6,3.055050463303893,10,1,0,2,2,1,1,1,1,0,0,5.0,2.5,0,1,0,0,1.0,5,0,1,1,1,1,2,1,2,3,36000.0,0.0,4,0.8,0.0,5,0,0.0,180000.0
1390,ID_81ff9e5d0,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4623b98f9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,54,50,4,2.8284271247461903,104,2,0.0,0,13,13,5,8,5.656854249492381,18,0,0,0,2,0,0,1,0,0,1,9.0,1.0,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,4,2.0,0.0,2,0,0.0,0.0
1391,ID_8115a6fdf,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,efe66a83a,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,65,3,62,26.5,153,3,1.0,6,0,16,0,16,7.549834435270751,22,1,0,0,3,1,1,1,1,0,1,7.333333500000001,1.3333334,0,1,0,1,0.5,2,0,1,1,1,2,3,1,3,4,0.0,0.0,4,1.0,0.0,4,0,0.0,0.0
1392,ID_d417ebdc9,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,6a4add3f0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,75,49,26,14.468356276140465,197,3,2.0,0,12,12,7,5,2.6457513110645907,30,0,0,0,3,0,0,0,0,1,1,10.0,1.0,0,1,0,0,0.3333333333333333,1,0,2,2,0,1,1,0,3,3,0.0,0.0,5,1.6666666666666667,0.0,3,0,0.0,0.0
1393,ID_d4d9c21aa,3,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,e3996caaa,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,57,27,30,16.289055630494154,137,2,0.0,0,6,8,6,2,1.1547005383792517,22,0,1,0,3,0,0,0,1,2,0,7.333333500000001,1.5,0,1,0,0,0.6666666666666666,2,0,2,2,0,1,1,0,3,3,0.0,0.0,5,1.6666666666666667,0.0,3,0,0.0,0.0
1394,ID_587ca3014,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,583b593f2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,False,46,18,28,11.902380714238086,118,5,0.33333334,8,0,14,8,6,3.4641016151377544,44,0,3,1,3,1,0,0,0,2,2,14.666667000000002,1.0,0,3,0,0,0.8,4,0,4,4,0,1,1,0,5,5,0.0,0.0,8,1.6,0.2,5,4,1.0,0.0
